"","OBJECTID","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"593",914,0,"F4_592",0.165070142618576,"F3_120",1,285745.7536,4425656.4028,TRUE
"594",915,0,"F4_593",0.04022661651829,"F3_114",1,285747.611,4425655.7122,TRUE
"595",916,0,"F4_594",0.0508309416757939,"F3_157",1,285743.1721,4425653.8407,TRUE
"596",917,0,"F4_595",0.799174687815843,"F3_156",0,285741.5423,4425654.7297,TRUE
"597",918,0,"F4_596",0.173917973183206,"F3_64",1,285736.73,4425656.1013,TRUE
"598",919,0,"F4_597",0.249538578324348,"F3_197",1,285739.1907,4425661.8005,TRUE
"599",920,0,"F4_598",0.0935862221644592,"F3_208",1,285738.3175,4425662.8958,TRUE
"600",921,0,"F4_599",0.081530890319659,"F3_210",1,285741.429,4425661.5782,TRUE
"601",922,0,"F4_600",0.0791388209455622,"F3_224",1,285737.3604,4425669.488,TRUE
"602",923,0,"F4_601",0.130004009496562,"F3_212",1,285738.9558,4425668.091,TRUE
"603",924,0,"F4_602",0.032672506249788,"F3_198",1,285738.4796,4425668.845,TRUE
"604",925,0,"F4_603",0.108850475155076,"F3_177",1,285728.4154,4425650.7268,TRUE
"605",926,0,"F4_604",0.0603198302693158,"F3_182",1,285729.5425,4425649.5521,TRUE
"606",927,0,"F4_605",0.034600022163343,"F3_190",1,285719.615,4425653.9031,TRUE
"607",928,0,"F4_606",0.0913724675704726,"F3_192",1,285720.8532,4425653.9877,TRUE
"608",929,0,"F4_607",0.149090557288792,"F3_188",1,285721.7316,4425654.8556,TRUE
"609",930,0,"F4_608",0.142907556265552,"F3_213",1,285736.6842,4425665.9445,TRUE
"610",931,0,"F4_609",0.0896178103922552,"F3_258",1,285714.9569,4425663.1105,TRUE
"611",932,0,"F4_610",0.236705725223245,"F3_287",1,285715.6183,4425662.1447,TRUE
"612",933,0,"F4_611",0.23089077265561,"F3_297",1,285714.2822,4425662.5019,TRUE
"613",934,0,"F4_612",0.213381962007881,"F3_285",1,285713.8985,4425661.351,TRUE
"614",935,0,"F4_613",0.04765167258221,"F3_275",1,285713.0254,4425663.2428,TRUE
"615",936,0,"F4_614",0.223980512456943,"F3_266",0,285711.1468,4425665.4123,TRUE
"616",937,0,"F4_615",0.25579188435588,"F3_299",1,285710.1414,4425664.4334,TRUE
"617",938,0,"F4_616",0.111876828995559,"F3_259",1,285709.5197,4425661.2055,TRUE
"618",939,0,"F4_617",0.0493888045310785,"F3_268",1,285711.2395,4425660.7424,TRUE
"619",940,0,"F4_618",0.138069468325037,"F3_295",1,285712.5491,4425660.4514,TRUE
"620",941,0,"F4_619",0.0514524599805014,"F3_253",0,285714.097,4425660.0281,TRUE
"621",942,0,"F4_620",0.0595214553849878,"F3_267",1,285715.1156,4425659.2079,TRUE
"622",943,0,"F4_621",0.326908256576754,"F3_289",1,285714.8907,4425658.1231,TRUE
"623",944,0,"F4_622",0.216990957959004,"F3_263",1,285716.3856,4425659.1814,TRUE
"624",945,0,"F4_623",0.273919939967808,"F3_256",1,285711.3056,4425657.6336,TRUE
"625",946,0,"F4_624",0.138086288592647,"F3_265",1,285717.1,4425664.4466,TRUE
"626",947,0,"F4_625",1.21557135847347,"F3_248",0,285718.3303,4425665.3065,TRUE
"627",948,0,"F4_626",0.233886027709374,"F3_251",1,285705.561,4425661.1864,TRUE
"628",949,0,"F4_627",0.199947052311414,"F3_280",1,285704.6825,4425660.3927,TRUE
"629",950,0,"F4_628",0.0609870275854545,"F3_247",1,285705.5504,4425659.9482,TRUE
"630",951,0,"F4_629",0.288944872827594,"F3_273",1,285708.6725,4425657.9267,TRUE
"631",952,0,"F4_630",0.0280602617516107,"F3_294",1,285705.8769,4425664.0185,TRUE
"632",953,0,"F4_631",0.131033677292821,"F3_283",1,285706.5277,4425662.8914,TRUE
"633",954,0,"F4_632",0.0827999523172182,"F3_277",1,285708.0041,4425663.3994,TRUE
"634",955,0,"F4_633",0.0526611169872753,"F3_249",1,285707.2818,4425664.4948,TRUE
"635",956,0,"F4_634",0.858935817935241,"F3_249",0,285707.7501,4425665.1536,TRUE
"636",957,0,"F4_635",0.0580794427622602,"F3_260",1,285706.2023,4425665.2726,TRUE
"637",958,0,"F4_636",0.234017049589377,"F3_262",1,285704.9879,4425667.6936,TRUE
"638",959,0,"F4_637",0.103527360804378,"F3_282",1,285705.7737,4425667.4952,TRUE
"639",960,0,"F4_638",0.0346505772454933,"F3_319",1,285738.4762,4425674.9728,TRUE
"640",961,0,"F4_639",0.051260871414266,"F3_616",1,285755.8991,4425713.6166,TRUE
"641",962,0,"F4_640",0.141059978176947,"F3_619",1,285757.3411,4425715.5084,TRUE
"642",963,0,"F4_641",0.102356394052171,"F3_602",1,285761.4289,4425715.9846,TRUE
"643",964,0,"F4_642",0.261629167667862,"F3_555",1,285762.5931,4425715.0321,TRUE
"644",965,0,"F4_643",0.260675413602102,"F3_598",1,285763.3868,4425721.5012,TRUE
"645",966,0,"F4_644",0.250923412370199,"F3_584",1,285759.8678,4425720.8133,TRUE
"646",967,0,"F4_645",0.182786945202351,"F3_621",1,285759.7885,4425719.6359,TRUE
"647",968,0,"F4_646",0.123812505044138,"F3_552",1,285763.8763,4425714.5559,TRUE
"648",969,0,"F4_647",0.52792652380977,"F3_623",1,285765.5299,4425715.7068,TRUE
"649",970,0,"F4_648",0.112325681967453,"F3_592",1,285761.0056,4425709.2774,TRUE
"650",971,0,"F4_649",0.0316439542169508,"F3_462",1,285769.7501,4425706.9557,TRUE
"651",972,0,"F4_650",0.325372874944529,"F3_464",1,285770.7026,4425702.8414,TRUE
"652",973,0,"F4_651",0.239099716907546,"F3_469",1,285769.975,4425703.6881,TRUE
"653",974,0,"F4_652",0.180284922446048,"F3_468",1,285766.1914,4425699.5871,TRUE
"654",975,0,"F4_653",0.208564670784733,"F3_453",1,285773.3881,4425701.0026,TRUE
"655",976,0,"F4_654",0.0855175806557193,"F3_427",1,285776.9203,4425704.5083,TRUE
"656",977,0,"F4_655",0.178352392074827,"F3_459",1,285778.5872,4425698.9917,TRUE
"657",978,0,"F4_656",1.72961862896549,"F3_428",0,285774.6711,4425697.7546,TRUE
"658",979,0,"F4_657",0.181505393322538,"F3_428",1,285776.4491,4425697.1037,TRUE
"659",980,0,"F4_658",0.0125711444748757,"F3_420",1,285776.4173,4425694.3573,TRUE
"660",981,0,"F4_659",0.0636998698277654,"F3_452",1,285777.5762,4425694.024,TRUE
"661",982,0,"F4_660",0.223721796953396,"F3_430",1,285779.3066,4425690.5315,TRUE
"662",983,0,"F4_661",0.122199277915068,"F3_455",1,285781.2116,4425696.0877,TRUE
"663",984,0,"F4_662",0.264382278001047,"F3_436",1,285780.1162,4425699.0405,TRUE
"664",985,0,"F4_663",0.231073670603299,"F3_454",1,285782.5927,4425700.2787,TRUE
"665",986,0,"F4_664",0.134899550238694,"F3_445",1,285779.132,4425702.0409,TRUE
"666",987,0,"F4_665",0.207679545271465,"F3_435",1,285783.5262,4425700.7285,TRUE
"667",988,0,"F4_666",0.0755167112882213,"F3_421",1,285785.8148,4425701.8133,TRUE
"668",989,0,"F4_667",0.119912833294034,"F3_426",1,285786.8335,4425704.2607,TRUE
"669",990,0,"F4_668",0.0925333832575524,"F3_439",1,285789.4661,4425704.7634,TRUE
"670",991,0,"F4_669",1.08634423871286,"F3_423",1,285787.1378,4425707.7532,TRUE
"671",992,0,"F4_670",0.344372999011847,"F3_433",1,285788.9731,4425715.2515,TRUE
"672",993,0,"F4_671",2.39087240326344,"F3_433",0,285787.5655,4425713.5688,TRUE
"673",994,0,"F4_672",3.97907065710537,"F3_406",0,285805.813,4425705.1837,TRUE
"674",995,0,"F4_673",0.374420330937241,"F3_504",1,285798.9655,4425717.672,TRUE
"675",996,0,"F4_674",1.00518803850092,"F3_506",0,285801.9685,4425724.3395,TRUE
"676",997,0,"F4_675",0.220925075737987,"F3_520",1,285798.4068,4425723.5203,TRUE
"677",998,0,"F4_676",0.161387524442517,"F3_492",1,285821.923,4425725.5133,TRUE
"678",999,0,"F4_677",0.191006327807542,"F3_507",1,285818.2083,4425728.4502,TRUE
"679",1000,0,"F4_678",0.0367517083770324,"F3_514",1,285817.5891,4425729.6408,TRUE
"680",1001,0,"F4_679",0.192186728111444,"F3_483",1,285816.1286,4425730.2282,TRUE
"681",1002,0,"F4_680",0.11074322005385,"F3_484",1,285815.1285,4425730.8791,TRUE
"682",1003,0,"F4_681",0.815154288895065,"F3_511",0,285812.7155,4425728.1327,TRUE
"683",1004,0,"F4_682",0.44292501201356,"F3_511",0,285813.1124,4425728.7677,TRUE
"684",1005,0,"F4_683",0.878485698772744,"F3_481",0,285813.8268,4425726.9897,TRUE
"685",1006,0,"F4_684",1.27489720955121,"F3_491",0,285815.0809,4425724.6084,TRUE
"686",1007,0,"F4_685",0.12114088732069,"F3_521",1,285812.4615,4425732.8793,TRUE
"687",1008,0,"F4_686",0.0892588752654453,"F3_515",1,285808.461,4425735.5304,TRUE
"688",1009,0,"F4_687",0.148053424882321,"F3_503",1,285808.5245,4425734.4033,TRUE
"689",1010,0,"F4_688",0.110778541600481,"F3_501",1,285809.5564,4425733.3238,TRUE
"690",1011,0,"F4_689",1.90932224982825,"F3_495",0,285807.9213,4425730.1329,TRUE
"691",1012,0,"F4_690",0.140272279183081,"F3_662",1,285789.5687,4425742.2109,TRUE
"692",1013,0,"F4_691",0.182984437419136,"F3_494",1,285798.3873,4425726.7195,TRUE
"693",1014,0,"F4_692",0.127737589168748,"F3_779",1,285805.1429,4425772.3028,TRUE
"694",1015,0,"F4_693",0.0366566940654484,"F3_776",1,285804.3333,4425770.6597,TRUE
"695",1016,0,"F4_694",0.0848709876201622,"F3_500",1,285792.7042,4425722.0322,TRUE
"696",1017,0,"F4_695",0.114647125794448,"F3_677",1,285774.9262,4425760.9937,TRUE
"697",1018,0,"F4_696",1.5824557846271,"F3_677",0,285774.1801,4425762.359,TRUE
"698",1019,0,"F4_697",1.8969701548296,"F3_682",0,285776.0216,4425745.5315,TRUE
"699",1020,0,"F4_698",0.37190115523068,"F3_694",1,285766.4648,4425763.4385,TRUE
"700",1021,0,"F4_699",0.094276588592984,"F3_684",1,285769.8277,4425744.4192,TRUE
"701",1022,0,"F4_700",0.210664833179551,"F3_685",1,285768.3328,4425743.3212,TRUE
"702",1023,0,"F4_701",0.317583819046792,"F3_663",1,285764.5096,4425742.2893,TRUE
"703",1024,0,"F4_702",1.28230676747679,"F3_630",0,285762.5516,4425742.6994,TRUE
"704",1025,0,"F4_703",0.135155307600463,"F3_691",1,285761.189,4425743.7842,TRUE
"705",1026,0,"F4_704",0.385281415677905,"F3_668",1,285759.6015,4425742.9111,TRUE
"706",1027,0,"F4_705",0.136635466645544,"F3_646",1,285757.9743,4425745.3717,TRUE
"707",1028,0,"F4_706",0.0743460349121071,"F3_676",1,285761.7711,4425746.3771,TRUE
"708",1029,0,"F4_707",0.265010076428928,"F3_669",1,285760.4085,4425742.1173,TRUE
"709",1030,0,"F4_708",0.234186003084734,"F3_696",1,285763.7529,4425767.0835,TRUE
"710",1031,0,"F4_709",0.114621361583965,"F3_693",1,285766.1976,4425764.6387,TRUE
"711",1032,0,"F4_710",2.19306041339428,"F3_698",0,285765.1245,4425760.9184,TRUE
"712",1033,0,"F4_711",2.8026860593902,"F3_698",0,285765.3467,4425759.8865,TRUE
"713",1034,0,"F4_712",2.86134234808133,"F3_733",0,285745.3844,4425772.8098,TRUE
"714",1035,0,"F4_713",0.234724053049639,"F3_733",1,285747.7656,4425771.5504,TRUE
"715",1036,0,"F4_714",0.141998814598538,"F3_760",1,285748.7816,4425771.0107,TRUE
"716",1037,0,"F4_715",0.373437010752445,"F3_738",1,285749.0568,4425770.0476,TRUE
"717",1038,0,"F4_716",0.132247178870034,"F3_765",1,285748.062,4425769.4655,TRUE
"718",1039,0,"F4_717",0.24465245853895,"F3_728",1,285749.7447,4425770.9154,TRUE
"719",1040,0,"F4_718",0.192900557007616,"F3_753",1,285750.1892,4425771.6774,TRUE
"720",1041,0,"F4_719",0.152431108037995,"F3_737",1,285750.5173,4425770.3863,TRUE
"721",1042,0,"F4_720",0.244112895261632,"F3_725",1,285751.3005,4425769.3491,TRUE
"722",1043,0,"F4_721",0.238263920136593,"F3_730",1,285750.0622,4425772.9157,TRUE
"723",1044,0,"F4_722",0.295443263928033,"F3_722",1,285751.2793,4425773.0533,TRUE
"724",1045,0,"F4_723",0.19411413854441,"F3_718",1,285747.2576,4425776.5881,TRUE
"725",1046,0,"F4_724",1.24685150609492,"F3_720",0,285748.2302,4425778.5227,TRUE
"726",1047,0,"F4_725",0.245405284621901,"F3_763",1,285751.9577,4425780.4673,TRUE
"727",1048,0,"F4_726",2.02306270516496,"F3_750",0,285746.8989,4425781.1023,TRUE
"728",1049,0,"F4_727",0.15853650386302,"F3_762",1,285750.9391,4425779.5555,TRUE
"729",1050,0,"F4_728",0.0510598908524249,"F3_580",1,285755.5687,4425729.4948,TRUE
"730",1051,0,"F4_729",0.0194030235687294,"F3_585",1,285756.508,4425727.5369,TRUE
"731",1052,0,"F4_730",0.236742211573819,"F3_551",1,285760.9927,4425727.2062,TRUE
"732",1053,0,"F4_731",0.123709352993687,"F3_556",1,285761.1911,4425725.0101,TRUE
"733",1054,0,"F4_732",0.059245983954116,"F3_706",1,285737.7662,4425752.0371,TRUE
"734",1055,0,"F4_733",0.139079423745725,"F3_707",1,285735.0992,4425751.418,TRUE
"735",1056,0,"F4_734",0.105676515351622,"F3_710",1,285734.5911,4425750.6877,TRUE
"736",1057,0,"F4_735",0.092702642622689,"F3_704",1,285736.766,4425747.989,TRUE
"737",1058,0,"F4_736",0.334597639963818,"F3_700",1,285737.3534,4425749.894,TRUE
"738",1202,0,"F4_737",0.211253079841327,"F3_732",1,285753.0492,4425774.8004,TRUE
"739",1203,0,"F4_738",0.597346553094912,"F3_645",0,285777.9307,4425741.8994,TRUE
"740",1204,0,"F4_739",0.133643659236874,"F3_703",1,285733.6557,4425760.7643,TRUE
"741",1205,0,"F4_740",0.138480443781373,"F3_713",1,285734.8622,4425761.0395,TRUE
"742",1210,0,"F4_741",0.0673799063980068,"F3_27",1,285781.3989,4425604.4243,TRUE
"743",1211,0,"F4_742",0.530415250759359,"F3_451",0,285775.0838,4425703.9094,TRUE
"744",1212,0,"F4_743",0.120988058417226,"F3_475",1,285767.6542,4425706.6082,TRUE
"745",1213,0,"F4_744",0.302491960822041,"F3_573",1,285770.4059,4425721.442,TRUE
"746",1214,0,"F4_745",0.350741422788562,"F3_568",1,285770.4456,4425720.4499,TRUE
"747",1215,0,"F4_746",1.54792768711886,"F3_526",0,285750.8783,4425728.1492,TRUE
"748",1223,0,"F4_747",0.15876304987459,"F3_356",1,285845.7319,4425661.5615,TRUE
"749",1224,0,"F4_748",0.0755248238853348,"F3_324",1,285830.1866,4425658.0824,TRUE
"750",1225,0,"F4_749",0.812788641861466,"F3_357",0,285845.4698,4425660.415,TRUE
"751",1226,0,"F4_750",4.20952190621968,"F3_397",0,285827.8195,4425711.4318,TRUE
"752",1227,0,"F4_751",2.42159913202018,"F3_396",0,285829.9531,4425712.4478,TRUE
"753",1228,0,"F4_752",0.141060892419146,"F3_656",1,285788.2962,4425745.4922,TRUE
"754",1229,0,"F4_753",0.578733170276708,"F3_757",1,285759.2875,4425787.1234,TRUE
"755",1230,0,"F4_754",2.84981463383566,"F3_718",0,285745.273,4425778.4673,TRUE
"756",0,0,"F4_755",0.137192190359761,"F3_5",1,285768.63749143,4425620.07330278,TRUE
"757",0,0,"F4_756",0.088860188072465,"F3_184",1,285728.611753884,4425653.84968267,TRUE
"758",0,0,"F4_757",0.108576139106546,"F3_792",1,285770.006195709,4425620.21175958,TRUE
