"","OBJECTID","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"817",817,0,"F1_","F1_817",0.212015083513491,"F3_805",1,285287.867,4426006.9063,TRUE
"818",818,0,"F1_","F1_818",0.22735883554971,"F3_77",1,285295.7233,4426021.7586,TRUE
"819",819,0,"F1_","F1_819",0.0940195154481253,"F3_817",1,285288.7274,4426020.3369,TRUE
"820",820,0,"F1_","F1_820",0.308667034877866,"F3_248",1,285289.3634,4426018.2045,TRUE
"821",821,0,"F1_","F1_821",0.24642852929806,"F3_822",1,285287.0439,4426026.2105,TRUE
"822",822,0,"F1_","F1_822",0.134518896820355,"F3_362",1,285268.0803,4426011.848,TRUE
"823",823,0,"F1_","F1_823",0.163951021494599,"F3_337",1,285263.7792,4426016.8573,TRUE
"824",824,0,"F1_","F1_824",0.211814167375447,"F3_322",1,285263.989,4426020.1618,TRUE
"825",825,0,"F1_","F1_825",0.265678253857478,"F3_365",1,285262.3367,4426011.7169,TRUE
"826",826,0,"F1_","F1_826",0.257889145794269,"F3_672",1,285262.8088,4426007.8879,TRUE
"827",827,0,"F1_","F1_827",0.250765168426684,"F3_190",1,285244.5814,4426024.122,TRUE
"828",828,0,"F1_","F1_828",0.948913707695941,"F3_445",0,285241.0933,4426013.1594,TRUE
"829",829,0,"F1_","F1_829",0.180343454442844,"F3_55",1,285250.5348,4426035.6879,TRUE
"830",830,0,"F1_","F1_830",0.137680015960105,"F3_44",1,285255.9112,4426037.1828,TRUE
"831",831,0,"F1_","F1_831",0.242925768273568,"F3_31",1,285245.9452,4426041.615,TRUE
"832",832,0,"F1_","F1_832",0.14066846523517,"F3_63",1,285243.4012,4426042.4543,TRUE
"833",833,0,"F1_","F1_833",1.35348879628599,"F3_14",0,285240.831,4426052.1686,TRUE
