"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","observed","coords.x1","coords.x2","optional"
"1",0,"F4_","F4_0",0.14633431790383,"F1_791",1,1,285521.070269563,4425456.13086495,TRUE
"2",0,"F4_","F4_1",0.245779835288329,"F1_1",1,1,285519.602013654,4425455.94017081,TRUE
"3",0,"F4_","F4_2",0.132866478250264,"F1_2",1,1,285520.49938601,4425455.12800103,TRUE
"4",0,"F4_","F4_3",0.214885759840193,"F1_4",1,1,285521.612166947,4425454.97801188,TRUE
"5",0,"F4_","F4_4",0.119123616385291,"F1_5",1,1,285520.656722184,4425454.1682807,TRUE
"6",0,"F4_","F4_5",0.22065771062504,"F1_792",1,1,285519.533408422,4425453.4035609,TRUE
"7",0,"F4_","F4_6",0.316055275784082,"F1_7",1,1,285521.650564037,4425453.13334234,TRUE
"8",0,"F4_","F4_7",0.139056280721975,"F1_8",1,1,285520.71234423,4425453.01147592,TRUE
"9",0,"F4_","F4_8",0.301242545025764,"F1_10",1,1,285520.526428413,4425451.88622617,TRUE
"10",0,"F4_","F4_9",0.221851794871658,"F1_11",1,1,285518.72194654,4425451.70840847,TRUE
"11",0,"F4_","F4_10",0.1006801502347,"F1_14",1,1,285518.538144643,4425448.18976693,TRUE
"12",0,"F4_","F4_11",0.176813085660916,"F1_6",1,1,285518.597543111,4425453.65690103,TRUE
"13",0,"F4_","F4_12",0.222838241355257,"F1_9",1,1,285518.231247351,4425452.6645166,TRUE
"14",0,"F4_","F4_13",0.260337664959593,"F1_793",1,1,285517.707086537,4425450.18029422,TRUE
"15",0,"F4_","F4_14",0.0643096208282149,"F1_13",1,1,285518.532487646,4425449.31444866,TRUE
"16",0,"F4_","F4_15",0.11509334628858,"F1_15",1,1,285519.799902758,4425443.62203133,TRUE
"17",0,"F4_","F4_16",0.121445028205541,"F1_16",1,1,285518.979630424,4425443.39876785,TRUE
"18",0,"F4_","F4_17",0.14896736648856,"F1_17",1,1,285519.425042117,4425442.15511091,TRUE
"19",0,"F4_","F4_18",0.0973696892332955,"F1_18",1,1,285520.347027368,4425442.01056137,TRUE
"20",0,"F4_","F4_19",0.0231861058265653,"F1_19",1,1,285518.561479756,4425441.60926509,TRUE
"21",0,"F4_","F4_20",0.164707533986226,"F1_24",1,1,285522.159930944,4425440.00483466,TRUE
"22",0,"F4_","F4_21",0.240310534348425,"F1_26",1,1,285523.445977012,4425439.84159644,TRUE
"23",0,"F4_","F4_22",0.150590814174541,"F1_28",1,1,285521.668956994,4425439.02056118,TRUE
"24",0,"F4_","F4_23",0.272192025922665,"F1_30",1,1,285524.465197026,4425438.55384032,TRUE
"25",0,"F4_","F4_24",0.279154693372963,"F1_31",1,1,285522.246924096,4425438.41425975,TRUE
"26",0,"F4_","F4_25",0.156983035311037,"F1_21",1,1,285517.131408575,4425441.0154395,TRUE
"27",0,"F4_","F4_26",0.166994388635655,"F1_22",1,1,285518.289928298,4425440.82254734,TRUE
"28",0,"F4_","F4_27",0.278777631725659,"F1_23",1,1,285516.694261784,4425440.28924657,TRUE
"29",0,"F4_","F4_28",0.172555132965315,"F1_25",1,1,285517.435982326,4425439.96301213,TRUE
"30",0,"F4_","F4_29",0.265738488744075,"F1_46",1,1,285458.584371264,4425444.05042458,TRUE
"31",0,"F4_","F4_30",0.264395988325029,"F1_48",1,1,285459.793790654,4425442.16688764,TRUE
"32",0,"F4_","F4_31",0.255334859020746,"F1_49",1,1,285460.201233698,4425441.5162277,TRUE
"33",0,"F4_","F4_32",0.274144830175202,"F1_50",1,1,285459.031394486,4425441.60515114,TRUE
"34",0,"F4_","F4_33",0.234250925017377,"F1_33",1,1,285460.348571325,4425440.30682991,TRUE
"35",0,"F4_","F4_34",0.325415826747863,"F1_51",1,1,285459.276857649,4425440.26476189,TRUE
"36",0,"F4_","F4_35",0.343320166820158,"F1_52",1,1,285458.22934945,4425439.86829288,TRUE
"37",0,"F4_","F4_36",0.252375069637034,"F1_34",1,1,285461.775711877,4425439.30549604,TRUE
"38",0,"F4_","F4_37",0.322630514952537,"F1_53",1,1,285457.441056989,4425439.1710038,TRUE
"39",0,"F4_","F4_38",0.25712149454882,"F1_35",1,1,285462.67512519,4425438.91595078,TRUE
"40",0,"F4_","F4_39",0.312516868829062,"F1_54",1,1,285460.048840497,4425438.81410935,TRUE
"41",0,"F4_","F4_40",0.392336024720919,"F1_32",1,1,285525.660756949,4425438.03973862,TRUE
"42",0,"F4_","F4_41",0.368093941946189,"F1_45",1,1,285465.375406374,4425434.58073624,TRUE
"43",0,"F4_","F4_42",0.199183167207976,"F1_83",1,1,285465.687402077,4425433.80236165,TRUE
"44",0,"F4_","F4_43",0.298130035411202,"F1_95",1,1,285467.279425926,4425430.78110008,TRUE
"45",0,"F4_","F4_44",0.237689470153827,"F1_55",1,1,285458.913099749,4425438.1997843,TRUE
"46",0,"F4_","F4_45",0.293406816918855,"F1_36",1,1,285462.770804656,4425438.01910494,TRUE
"47",0,"F4_","F4_46",0.268535562174858,"F1_56",1,1,285459.93842857,4425437.9442009,TRUE
"48",0,"F4_","F4_47",0.195474128634767,"F1_37",1,1,285461.676232544,4425437.58350354,TRUE
"49",0,"F4_","F4_48",0.0914742458008269,"F1_57",1,1,285460.31067386,4425437.24807392,TRUE
"50",0,"F4_","F4_49",0.204758952669849,"F1_38",1,1,285463.565210827,4425437.14973784,TRUE
"51",0,"F4_","F4_50",0.270196599835455,"F1_39",1,1,285462.408255457,4425437.14790606,TRUE
"52",0,"F4_","F4_51",0.32366330338063,"F1_40",1,1,285464.195575922,4425436.56902151,TRUE
"53",0,"F4_","F4_52",0.617745297436101,"F1_41",1,1,285460.753378077,4425436.30516742,TRUE
"54",0,"F4_","F4_53",0.24863079789864,"F1_58",1,1,285459.402422778,4425435.74186577,TRUE
"55",0,"F4_","F4_54",0.133491086553589,"F1_823",1,1,285464.662658367,4425435.69162236,TRUE
"56",0,"F4_","F4_55",0.178456089475984,"F1_43",1,1,285463.383733112,4425435.37360041,TRUE
"57",0,"F4_","F4_56",0.285306429870941,"F1_825",1,1,285460.563587279,4425434.94331083,TRUE
"58",0,"F4_","F4_57",0.223960292660119,"F1_44",1,1,285461.331669905,4425434.74377789,TRUE
"59",0,"F4_","F4_58",0.126435006477273,"F1_824",1,1,285464.140993606,4425434.38998605,TRUE
"60",0,"F4_","F4_59",0.396827117381032,"F1_85",1,1,285462.996863563,4425433.84570446,TRUE
"61",0,"F4_","F4_60",0.145391977428293,"F1_86",1,1,285464.758215833,4425433.24649447,TRUE
"62",0,"F4_","F4_61",0.279435911162774,"F1_152",1,1,285458.213035781,4425432.8465295,TRUE
"63",0,"F4_","F4_62",0.199368081105224,"F1_88",1,1,285463.714075119,4425432.68813289,TRUE
"64",0,"F4_","F4_63",0.356080724488015,"F1_90",1,1,285462.507079834,4425431.7701946,TRUE
"65",0,"F4_","F4_64",0.316068943409189,"F1_91",1,1,285463.592890865,4425431.56233329,TRUE
"66",0,"F4_","F4_65",0.115490802094813,"F1_93",1,1,285461.811512751,4425430.54752663,TRUE
"67",0,"F4_","F4_66",0.431063240140215,"F1_98",0,0,285464.372923786,4425430.25349887,TRUE
"68",0,"F4_","F4_67",0.290491702206301,"F1_153",1,1,285459.724843201,4425429.98420242,TRUE
"69",0,"F4_","F4_68",0.10035376095967,"F1_59",1,1,285526.84589941,4425428.70558408,TRUE
"70",0,"F4_","F4_69",0.0863578571995084,"F1_60",1,1,285527.46011292,4425427.73628793,TRUE
"71",0,"F4_","F4_70",0.221978922988546,"F1_62",1,1,285511.598227602,4425429.21999718,TRUE
"72",0,"F4_","F4_71",0.0933891537052572,"F1_63",1,1,285512.38100843,4425428.49644692,TRUE
"73",0,"F4_","F4_72",0.309742203974505,"F1_65",1,1,285513.527105932,4425427.92463563,TRUE
"74",0,"F4_","F4_73",0.286291495860886,"F1_64",1,1,285511.333165673,4425428.1582235,TRUE
